order_no,customer_id,seller_id,total_amount,status,id,created_at,updated_at,is_deleted
ORD-20265547,36,4015,688075.75,done,15548,2025-11-18 20:29:09.556878,2025-11-25 20:29:09.559554,0
ORD-20265548,255,4729,2183614.54,done,15549,2025-10-04 20:29:09.559198,2025-11-25 20:29:09.566829,0
ORD-20265549,283,4692,2575505.6199999996,shipped,15550,2025-11-02 20:29:09.566449,2025-11-25 20:29:09.574554,0
ORD-20265550,536,4460,580107.5,done,15551,2025-10-15 20:29:09.616672,2025-11-25 20:29:09.620955,0
ORD-20265551,26,1968,1589707.0599999998,paid,15552,2025-10-11 20:29:09.620549,2025-11-25 20:29:09.627425,0
ORD-20265552,39,4061,168892.44999999998,pending,15553,2025-09-27 20:29:09.627078,2025-11-25 20:29:09.628874,0
ORD-20265553,522,382,2381342.46,done,15554,2025-10-20 20:29:09.627914,2025-11-25 20:29:09.635425,0
ORD-20265554,501,1525,1975927.05,pending,15555,2025-11-04 20:29:09.635065,2025-11-25 20:29:09.643033,0
ORD-20265555,239,1171,1596727.07,done,15556,2025-10-24 20:29:09.642571,2025-11-25 20:29:09.649903,0
ORD-20265556,438,2937,1336657.87,paid,15557,2025-10-13 20:29:09.649441,2025-11-25 20:29:09.653014,0
ORD-20265557,469,1004,860845.77,done,15558,2025-10-10 20:29:09.652674,2025-11-25 20:29:09.655949,0
ORD-20265558,167,2401,1648104.06,done,15559,2025-10-26 20:29:09.655614,2025-11-25 20:29:09.660363,0
ORD-20265559,584,224,1401675.78,done,15560,2025-11-12 20:29:09.660032,2025-11-25 20:29:09.666656,0
ORD-20265560,275,3617,1534697.02,done,15561,2025-09-29 20:29:09.666290,2025-11-25 20:29:09.672696,0
ORD-20265561,12,1510,1136650.42,done,15562,2025-11-23 20:29:09.672360,2025-11-25 20:29:09.677968,0
ORD-20265562,390,1858,1412779.37,pending,15563,2025-11-12 20:29:09.677629,2025-11-25 20:29:09.684347,0
ORD-20265563,575,4571,1257230.2200000002,done,15564,2025-10-10 20:29:09.683944,2025-11-25 20:29:09.688856,0
ORD-20265564,458,4504,708472.15,done,15565,2025-11-05 20:29:09.688489,2025-11-25 20:29:09.691632,0
ORD-20265565,474,4650,1965054.51,paid,15566,2025-09-27 20:29:09.691135,2025-11-25 20:29:09.696938,0
ORD-20265566,209,2965,1531515.83,shipped,15567,2025-09-27 20:29:09.696448,2025-11-25 20:29:09.706049,0
ORD-20265567,320,3886,98660.36,done,15568,2025-10-07 20:29:09.705485,2025-11-25 20:29:09.710038,0
ORD-20265568,451,4005,1151510.31,paid,15569,2025-11-14 20:29:09.709398,2025-11-25 20:29:09.716243,0
ORD-20265569,200,3546,819092.01,paid,15570,2025-11-17 20:29:09.715331,2025-11-25 20:29:09.723056,0
ORD-20265570,503,3728,214002.68000000002,done,15571,2025-10-01 20:29:09.722646,2025-11-25 20:29:09.725558,0
ORD-20265571,390,4117,2590882.63,paid,15572,2025-11-03 20:29:09.725187,2025-11-25 20:29:09.732548,0
ORD-20265572,39,2429,1359230.64,done,15573,2025-10-26 20:29:09.732202,2025-11-25 20:29:09.738866,0
ORD-20265573,64,192,1892416.91,done,15574,2025-11-23 20:29:09.738436,2025-11-25 20:29:09.744411,0
ORD-20265574,223,4196,1914176.3399999999,paid,15575,2025-10-04 20:29:09.744073,2025-11-25 20:29:09.750909,0
ORD-20265575,543,3752,649166.93,shipped,15576,2025-10-27 20:29:09.750564,2025-11-25 20:29:09.752963,0
ORD-20265576,36,3959,519701.21,paid,15577,2025-11-05 20:29:09.752625,2025-11-25 20:29:09.755267,0
ORD-20265577,101,2676,2103654.25,done,15578,2025-09-29 20:29:09.754910,2025-11-25 20:29:09.762277,0
ORD-20265578,434,1871,2602262.16,shipped,15579,2025-10-18 20:29:09.761906,2025-11-25 20:29:09.769182,0
ORD-20265579,498,4206,1725818.99,shipped,15580,2025-10-03 20:29:09.768829,2025-11-25 20:29:09.776944,0
ORD-20265580,156,1684,467969.04000000004,shipped,15581,2025-11-08 20:29:09.775545,2025-11-25 20:29:09.777023,0
ORD-20265581,335,1267,1805154.8900000001,done,15582,2025-11-16 20:29:09.775645,2025-11-25 20:29:09.782792,0
ORD-20265582,11,1136,312655.47000000003,done,15583,2025-10-26 20:29:09.782416,2025-11-25 20:29:09.786642,0
ORD-20265583,532,177,1504051.5599999998,done,15584,2025-09-28 20:29:09.786204,2025-11-25 20:29:09.791440,0
ORD-20265584,495,3645,1570972.3900000001,shipped,15585,2025-10-09 20:29:09.791062,2025-11-25 20:29:09.797430,0
ORD-20265585,166,3384,1178484.78,paid,15586,2025-10-03 20:29:09.797089,2025-11-25 20:29:09.800300,0
ORD-20265586,503,1599,623113.2,done,15587,2025-10-02 20:29:09.799972,2025-11-25 20:29:09.801477,0
ORD-20265587,166,917,1437512.7600000002,done,15588,2025-11-24 20:29:09.800890,2025-11-25 20:29:09.804297,0
ORD-20265588,16,4944,41602.77,paid,15589,2025-10-04 20:29:09.803857,2025-11-25 20:29:09.805526,0
ORD-20265589,183,1534,1378182.8199999998,done,15590,2025-10-12 20:29:09.804794,2025-11-25 20:29:09.811539,0
ORD-20265590,464,4773,2449929.15,done,15591,2025-11-18 20:29:09.811178,2025-11-25 20:29:09.818413,0
ORD-20265591,524,4424,1842631.5899999999,paid,15592,2025-10-31 20:29:09.818050,2025-11-25 20:29:09.824090,0
ORD-20265592,283,2540,940690.3500000001,shipped,15593,2025-10-11 20:29:09.823714,2025-11-25 20:29:09.827110,0
ORD-20265593,205,4239,2716472.94,pending,15594,2025-11-25 20:29:09.826774,2025-11-25 20:29:09.833962,0
ORD-20265594,529,4136,2147556.4299999997,pending,15595,2025-11-08 20:29:09.833629,2025-11-25 20:29:09.840589,0
ORD-20265595,570,1002,3134345.1500000004,paid,15596,2025-10-18 20:29:09.840249,2025-11-25 20:29:09.847830,0
ORD-20265596,411,1608,408217.8,pending,15597,2025-11-14 20:29:09.847316,2025-11-25 20:29:09.849848,0
ORD-20265597,214,346,1713128.3599999999,done,15598,2025-11-16 20:29:09.848466,2025-11-25 20:29:09.854758,0
ORD-20265598,319,664,1762773.21,done,15599,2025-10-22 20:29:09.854384,2025-11-25 20:29:09.861382,0
ORD-20265599,11,1467,1091863.7099999997,done,15600,2025-11-02 20:29:09.861029,2025-11-25 20:29:09.867197,0
ORD-20265600,374,4685,123354.2,pending,15601,2025-10-11 20:29:09.908048,2025-11-25 20:29:09.910471,0
ORD-20265601,423,2887,722281.2000000001,pending,15602,2025-10-21 20:29:09.909023,2025-11-25 20:29:09.913421,0
ORD-20265602,285,960,1156633.4,paid,15603,2025-09-29 20:29:09.912505,2025-11-25 20:29:09.916907,0
ORD-20265603,213,1837,3448759.6699999995,pending,15604,2025-10-27 20:29:09.916315,2025-11-25 20:29:09.924019,0
ORD-20265604,303,3780,103440.54,done,15605,2025-11-19 20:29:09.923669,2025-11-25 20:29:09.925328,0
ORD-20265605,457,2997,1495778.9400000002,shipped,15606,2025-10-16 20:29:09.924509,2025-11-25 20:29:09.933058,0
ORD-20265606,283,3299,1757372.4100000001,shipped,15607,2025-09-28 20:29:09.932621,2025-11-25 20:29:09.939260,0
ORD-20265607,393,3258,645335.8300000001,done,15608,2025-11-25 20:29:09.938902,2025-11-25 20:29:09.941773,0
ORD-20265608,464,3972,1345659.5899999999,paid,15609,2025-11-18 20:29:09.941225,2025-11-25 20:29:09.946491,0
ORD-20265609,31,3717,354420.45,done,15610,2025-10-12 20:29:09.946121,2025-11-25 20:29:09.948682,0
ORD-20265610,270,2447,1300719.01,pending,15611,2025-10-20 20:29:09.948308,2025-11-25 20:29:09.953496,0
ORD-20265611,36,1052,174577.51,paid,15612,2025-11-23 20:29:09.953080,2025-11-25 20:29:09.955799,0
ORD-20265612,585,2720,1976386.94,done,15613,2025-10-09 20:29:09.955443,2025-11-25 20:29:09.960354,0
ORD-20265613,495,452,1246996.75,paid,15614,2025-11-03 20:29:09.960005,2025-11-25 20:29:09.964432,0
ORD-20265614,538,1482,788976.3800000001,paid,15615,2025-11-18 20:29:09.964041,2025-11-25 20:29:09.967829,0
ORD-20265615,421,4321,1685246.1600000001,done,15616,2025-09-28 20:29:09.967467,2025-11-25 20:29:09.973819,0
ORD-20265616,412,1195,1261713.81,pending,15617,2025-11-03 20:29:09.973463,2025-11-25 20:29:09.980191,0
ORD-20265617,359,686,1856083.72,done,15618,2025-11-07 20:29:09.979770,2025-11-25 20:29:09.987672,0
ORD-20265618,426,3732,639806.6399999999,pending,15619,2025-11-07 20:29:09.987310,2025-11-25 20:29:09.991924,0
ORD-20265619,402,4493,2724289.1799999997,done,15620,2025-11-16 20:29:09.991397,2025-11-25 20:29:10.000079,0
ORD-20265620,418,2579,832038.79,done,15621,2025-10-12 20:29:09.999737,2025-11-25 20:29:10.002141,0
ORD-20265621,302,1012,785863.86,pending,15622,2025-09-27 20:29:10.001790,2025-11-25 20:29:10.004628,0
ORD-20265622,543,3582,477102.01,done,15623,2025-09-28 20:29:10.004266,2025-11-25 20:29:10.006115,0
ORD-20265623,458,1905,1726875.93,done,15624,2025-10-18 20:29:10.005218,2025-11-25 20:29:10.009847,0
ORD-20265624,367,3103,1123781.27,shipped,15625,2025-11-03 20:29:10.009486,2025-11-25 20:29:10.015481,0
ORD-20265625,13,2049,964242.84,pending,15626,2025-10-30 20:29:10.015126,2025-11-25 20:29:10.018689,0
ORD-20265626,56,3779,1651421.9300000002,pending,15627,2025-10-12 20:29:10.018336,2025-11-25 20:29:10.022967,0
ORD-20265627,14,4407,115273.85999999999,paid,15628,2025-09-28 20:29:10.022629,2025-11-25 20:29:10.024211,0
ORD-20265628,211,2490,308172.18,paid,15629,2025-10-29 20:29:10.023419,2025-11-25 20:29:10.029266,0
ORD-20265629,390,1280,396438.4,shipped,15630,2025-11-01 20:29:10.028912,2025-11-25 20:29:10.031327,0
ORD-20265630,527,2138,2046751.71,done,15631,2025-10-23 20:29:10.031001,2025-11-25 20:29:10.037391,0
ORD-20265631,378,2929,301938.99,done,15632,2025-10-10 20:29:10.037030,2025-11-25 20:29:10.041658,0
ORD-20265632,181,2738,237676.11,paid,15633,2025-10-03 20:29:10.041313,2025-11-25 20:29:10.043746,0
ORD-20265633,101,4080,1551634.3299999998,done,15634,2025-10-09 20:29:10.043376,2025-11-25 20:29:10.050614,0
ORD-20265634,203,4224,1188057.7999999998,pending,15635,2025-11-07 20:29:10.050247,2025-11-25 20:29:10.056176,0
ORD-20265635,123,1429,2209862.36,done,15636,2025-10-05 20:29:10.055842,2025-11-25 20:29:10.062203,0
ORD-20265636,7,1943,1178105.86,shipped,15637,2025-10-10 20:29:10.061798,2025-11-25 20:29:10.065223,0
ORD-20265637,417,4969,436694.15,done,15638,2025-10-07 20:29:10.064838,2025-11-25 20:29:10.067874,0
ORD-20265638,166,2335,377341.25999999995,shipped,15639,2025-09-30 20:29:10.067487,2025-11-25 20:29:10.071702,0
ORD-20265639,390,3899,800693.54,paid,15640,2025-11-01 20:29:10.071348,2025-11-25 20:29:10.072838,0
ORD-20265640,442,3224,1733419.7200000002,done,15641,2025-11-24 20:29:10.072211,2025-11-25 20:29:10.079090,0
ORD-20265641,257,3623,332792.11,done,15642,2025-10-18 20:29:10.078732,2025-11-25 20:29:10.081267,0
ORD-20265642,350,1799,855753.65,done,15643,2025-10-04 20:29:10.080926,2025-11-25 20:29:10.086017,0
ORD-20265643,456,2677,1604806.74,shipped,15644,2025-10-19 20:29:10.085669,2025-11-25 20:29:10.093328,0
ORD-20265644,157,1050,799448.0599999999,paid,15645,2025-11-20 20:29:10.092902,2025-11-25 20:29:10.099186,0
ORD-20265645,7,4319,927196.5299999999,paid,15646,2025-11-06 20:29:10.098746,2025-11-25 20:29:10.101484,0
ORD-20265646,341,4634,117586.37,done,15647,2025-09-28 20:29:10.101116,2025-11-25 20:29:10.103707,0
ORD-20265647,421,2929,1077191.9000000001,shipped,15648,2025-10-15 20:29:10.103312,2025-11-25 20:29:10.105320,0
ORD-20265648,309,1178,796858.48,paid,15649,2025-10-17 20:29:10.104988,2025-11-25 20:29:10.106507,0
ORD-20265649,373,2077,543835.41,done,15650,2025-10-23 20:29:10.105774,2025-11-25 20:29:10.110992,0
ORD-20265650,99,169,952491.4299999999,shipped,15651,2025-11-22 20:29:10.150984,2025-11-25 20:29:10.159664,0
ORD-20265651,485,4846,505967.39999999997,shipped,15652,2025-11-04 20:29:10.159275,2025-11-25 20:29:10.161165,0
ORD-20265652,73,2253,466876.30999999994,shipped,15653,2025-11-18 20:29:10.160219,2025-11-25 20:29:10.166650,0
ORD-20265653,205,1184,750731.36,done,15654,2025-11-10 20:29:10.166259,2025-11-25 20:29:10.169783,0
ORD-20265654,126,64,1471931.27,done,15655,2025-09-30 20:29:10.169421,2025-11-25 20:29:10.176066,0
ORD-20265655,504,2489,164487.93000000002,done,15656,2025-11-07 20:29:10.175695,2025-11-25 20:29:10.178395,0
ORD-20265656,453,1137,1230408.85,done,15657,2025-11-25 20:29:10.177881,2025-11-25 20:29:10.182472,0
ORD-20265657,558,3669,1732379.9700000002,done,15658,2025-11-08 20:29:10.181991,2025-11-25 20:29:10.189473,0
ORD-20265658,577,2491,1967187.96,pending,15659,2025-10-09 20:29:10.189122,2025-11-25 20:29:10.194247,0
ORD-20265659,80,1493,2950609.65,paid,15660,2025-11-02 20:29:10.193914,2025-11-25 20:29:10.201115,0
ORD-20265660,163,4888,1052487.53,paid,15661,2025-10-20 20:29:10.200745,2025-11-25 20:29:10.205023,0
ORD-20265661,494,238,655603.06,paid,15662,2025-10-28 20:29:10.204632,2025-11-25 20:29:10.206489,0
ORD-20265662,262,666,582313.59,done,15663,2025-10-16 20:29:10.205631,2025-11-25 20:29:10.208834,0
ORD-20265663,395,4606,2560263.6,done,15664,2025-10-26 20:29:10.208455,2025-11-25 20:29:10.213709,0
ORD-20265664,382,1736,1529535.85,done,15665,2025-10-29 20:29:10.213165,2025-11-25 20:29:10.217776,0
ORD-20265665,453,4722,1111462.33,paid,15666,2025-10-03 20:29:10.217321,2025-11-25 20:29:10.223815,0
ORD-20265666,9,3466,140219.45,shipped,15667,2025-09-30 20:29:10.223467,2025-11-25 20:29:10.226649,0
ORD-20265667,70,2468,1487881.58,done,15668,2025-11-24 20:29:10.226297,2025-11-25 20:29:10.231170,0
ORD-20265668,260,561,630350.6000000001,shipped,15669,2025-11-11 20:29:10.230818,2025-11-25 20:29:10.235080,0
ORD-20265669,505,3951,471024.86,shipped,15670,2025-10-01 20:29:10.234709,2025-11-25 20:29:10.237280,0
ORD-20265670,250,1234,1940353.7599999998,done,15671,2025-09-28 20:29:10.236912,2025-11-25 20:29:10.243998,0
ORD-20265671,414,1572,1438343.0,paid,15672,2025-10-03 20:29:10.243659,2025-11-25 20:29:10.247504,0
ORD-20265672,203,4375,1252729.61,pending,15673,2025-10-18 20:29:10.247153,2025-11-25 20:29:10.254630,0
ORD-20265673,483,3572,4173.07,shipped,15674,2025-09-26 20:29:10.253901,2025-11-25 20:29:10.256432,0
ORD-20265674,453,2462,2728035.73,done,15675,2025-11-12 20:29:10.255456,2025-11-25 20:29:10.268579,0
ORD-20265675,212,2265,300652.11,done,15676,2025-11-17 20:29:10.267945,2025-11-25 20:29:10.272538,0
ORD-20265676,89,3594,3129629.44,done,15677,2025-10-27 20:29:10.272090,2025-11-25 20:29:10.282752,0
ORD-20265677,294,3099,70703.68,pending,15678,2025-10-03 20:29:10.282081,2025-11-25 20:29:10.285613,0
ORD-20265678,315,3563,38211.42,done,15679,2025-09-27 20:29:10.284045,2025-11-25 20:29:10.287978,0
ORD-20265679,439,3965,1096107.63,done,15680,2025-11-03 20:29:10.286311,2025-11-25 20:29:10.292929,0
ORD-20265680,328,2004,921313.7,done,15681,2025-11-23 20:29:10.292484,2025-11-25 20:29:10.296294,0
ORD-20265681,533,1377,1583087.8,pending,15682,2025-10-12 20:29:10.295875,2025-11-25 20:29:10.301050,0
ORD-20265682,47,4878,282843.16000000003,done,15683,2025-09-28 20:29:10.300608,2025-11-25 20:29:10.304641,0
ORD-20265683,567,1742,1694601.77,done,15684,2025-10-31 20:29:10.304209,2025-11-25 20:29:10.312993,0
ORD-20265684,209,4926,436051.89,done,15685,2025-10-12 20:29:10.312580,2025-11-25 20:29:10.317656,0
ORD-20265685,505,2253,2183859.49,done,15686,2025-11-05 20:29:10.317219,2025-11-25 20:29:10.325049,0
ORD-20265686,203,1839,1152297.08,done,15687,2025-10-22 20:29:10.324382,2025-11-25 20:29:10.329892,0
ORD-20265687,401,2925,700621.6,done,15688,2025-11-18 20:29:10.329489,2025-11-25 20:29:10.333699,0
ORD-20265688,39,635,1310935.68,pending,15689,2025-11-11 20:29:10.332679,2025-11-25 20:29:10.338262,0
ORD-20265689,220,2771,1048969.35,shipped,15690,2025-11-24 20:29:10.337844,2025-11-25 20:29:10.343290,0
ORD-20265690,469,4989,856315.25,pending,15691,2025-10-06 20:29:10.342860,2025-11-25 20:29:10.347082,0
ORD-20265691,275,1173,931823.26,paid,15692,2025-09-26 20:29:10.346651,2025-11-25 20:29:10.349916,0
ORD-20265692,56,904,321149.63999999996,shipped,15693,2025-10-17 20:29:10.349460,2025-11-25 20:29:10.351517,0
ORD-20265693,303,2497,1114232.1099999999,shipped,15694,2025-10-18 20:29:10.350559,2025-11-25 20:29:10.356990,0
ORD-20265694,484,3446,653026.0,done,15695,2025-11-09 20:29:10.356597,2025-11-25 20:29:10.360006,0
ORD-20265695,412,1117,2442510.3,done,15696,2025-09-28 20:29:10.359632,2025-11-25 20:29:10.367128,0
ORD-20265696,504,4400,1567741.24,done,15697,2025-11-21 20:29:10.366785,2025-11-25 20:29:10.372000,0
ORD-20265697,501,4942,1122149.62,done,15698,2025-10-15 20:29:10.371654,2025-11-25 20:29:10.378380,0
ORD-20265698,427,2317,2229877.1799999997,pending,15699,2025-10-05 20:29:10.378020,2025-11-25 20:29:10.384116,0
ORD-20265699,451,3927,927213.4700000001,done,15700,2025-11-07 20:29:10.383754,2025-11-25 20:29:10.389987,0
ORD-20265700,567,970,1840361.02,paid,15701,2025-10-21 20:29:10.431284,2025-11-25 20:29:10.439814,0
ORD-20265701,522,5,667798.9299999999,done,15702,2025-10-17 20:29:10.439442,2025-11-25 20:29:10.442817,0
ORD-20265702,163,4104,2257389.56,shipped,15703,2025-10-26 20:29:10.442427,2025-11-25 20:29:10.448215,0
ORD-20265703,533,4135,616260.25,done,15704,2025-10-11 20:29:10.447814,2025-11-25 20:29:10.452430,0
ORD-20265704,70,4978,1602003.61,done,15705,2025-10-09 20:29:10.452040,2025-11-25 20:29:10.456790,0
ORD-20265705,211,3108,1203012.29,done,15706,2025-11-01 20:29:10.456394,2025-11-25 20:29:10.461334,0
ORD-20265706,143,3552,1625660.22,done,15707,2025-10-03 20:29:10.460984,2025-11-25 20:29:10.467228,0
ORD-20265707,495,1140,56726.32,pending,15708,2025-11-15 20:29:10.466875,2025-11-25 20:29:10.468487,0
ORD-20265708,88,321,2061573.8899999997,done,15709,2025-09-28 20:29:10.467726,2025-11-25 20:29:10.474647,0
ORD-20265709,536,762,2388584.02,done,15710,2025-11-25 20:29:10.474265,2025-11-25 20:29:10.481056,0
ORD-20265710,135,2852,560635.64,done,15711,2025-10-30 20:29:10.480647,2025-11-25 20:29:10.485404,0
ORD-20265711,325,248,554738.25,done,15712,2025-11-16 20:29:10.485037,2025-11-25 20:29:10.488534,0
ORD-20265712,144,1297,1121763.3900000001,done,15713,2025-10-30 20:29:10.488140,2025-11-25 20:29:10.494581,0
ORD-20265713,335,2077,972530.3,paid,15714,2025-11-09 20:29:10.494221,2025-11-25 20:29:10.497022,0
ORD-20265714,255,557,977124.1499999999,done,15715,2025-10-29 20:29:10.496634,2025-11-25 20:29:10.501150,0
ORD-20265715,63,4148,505511.9,done,15716,2025-11-15 20:29:10.500763,2025-11-25 20:29:10.504248,0
ORD-20265716,211,3170,357859.32,done,15717,2025-11-03 20:29:10.503897,2025-11-25 20:29:10.505623,0
ORD-20265717,459,3254,2675171.87,shipped,15718,2025-10-14 20:29:10.504751,2025-11-25 20:29:10.510420,0
ORD-20265718,354,4222,1262523.8499999999,pending,15719,2025-10-14 20:29:10.510061,2025-11-25 20:29:10.514420,0
ORD-20265719,460,2516,1376723.75,pending,15720,2025-11-03 20:29:10.514072,2025-11-25 20:29:10.517432,0
ORD-20265720,438,4125,843210.15,done,15721,2025-10-01 20:29:10.517084,2025-11-25 20:29:10.521859,0
ORD-20265721,13,1532,2135810.82,done,15722,2025-09-27 20:29:10.521524,2025-11-25 20:29:10.527404,0
ORD-20265722,464,4111,2666457.02,paid,15723,2025-11-24 20:29:10.527077,2025-11-25 20:29:10.534340,0
ORD-20265723,577,2396,113317.72,shipped,15724,2025-11-14 20:29:10.533886,2025-11-25 20:29:10.536674,0
ORD-20265724,64,634,567085.6300000001,done,15725,2025-09-26 20:29:10.536188,2025-11-25 20:29:10.540382,0
ORD-20265725,433,4122,1762640.6800000002,done,15726,2025-11-11 20:29:10.540039,2025-11-25 20:29:10.545176,0
ORD-20265726,335,2463,144341.40000000002,done,15727,2025-11-23 20:29:10.544538,2025-11-25 20:29:10.546710,0
ORD-20265727,88,4791,1007010.9800000001,done,15728,2025-10-11 20:29:10.545850,2025-11-25 20:29:10.553439,0
ORD-20265728,317,3176,1317319.3699999999,pending,15729,2025-10-17 20:29:10.553059,2025-11-25 20:29:10.559159,0
ORD-20265729,468,275,948229.58,pending,15730,2025-09-28 20:29:10.558721,2025-11-25 20:29:10.562285,0
ORD-20265730,518,3737,1656284.7000000004,done,15731,2025-10-09 20:29:10.561834,2025-11-25 20:29:10.568395,0
ORD-20265731,154,37,301375.76,done,15732,2025-11-09 20:29:10.568070,2025-11-25 20:29:10.569658,0
ORD-20265732,163,1250,1958866.0099999998,pending,15733,2025-11-16 20:29:10.568870,2025-11-25 20:29:10.574997,0
ORD-20265733,397,3939,2219633.45,shipped,15734,2025-11-06 20:29:10.574625,2025-11-25 20:29:10.578645,0
ORD-20265734,356,3945,839965.23,pending,15735,2025-09-30 20:29:10.578232,2025-11-25 20:29:10.583252,0
ORD-20265735,346,2192,738829.25,shipped,15736,2025-10-30 20:29:10.582869,2025-11-25 20:29:10.587052,0
ORD-20265736,550,2615,468688.58999999997,shipped,15737,2025-10-19 20:29:10.586701,2025-11-25 20:29:10.591962,0
ORD-20265737,409,3135,1510023.5699999998,done,15738,2025-11-23 20:29:10.591588,2025-11-25 20:29:10.596269,0
ORD-20265738,485,2156,1484666.77,pending,15739,2025-10-04 20:29:10.595874,2025-11-25 20:29:10.601109,0
ORD-20265739,433,139,848385.53,shipped,15740,2025-10-21 20:29:10.600743,2025-11-25 20:29:10.604623,0
ORD-20265740,398,63,1088246.65,shipped,15741,2025-11-03 20:29:10.604224,2025-11-25 20:29:10.611166,0
ORD-20265741,524,1981,1274423.8800000001,shipped,15742,2025-11-13 20:29:10.610770,2025-11-25 20:29:10.614461,0
ORD-20265742,491,2560,426577.95000000007,done,15743,2025-11-06 20:29:10.614075,2025-11-25 20:29:10.617023,0
ORD-20265743,504,4429,326622.92,shipped,15744,2025-11-19 20:29:10.616635,2025-11-25 20:29:10.620862,0
ORD-20265744,177,126,428603.64,paid,15745,2025-11-14 20:29:10.620501,2025-11-25 20:29:10.622992,0
ORD-20265745,167,3434,461365.09,paid,15746,2025-11-04 20:29:10.622637,2025-11-25 20:29:10.625990,0
ORD-20265746,13,2460,2404531.8400000003,paid,15747,2025-10-21 20:29:10.625625,2025-11-25 20:29:10.632635,0
ORD-20265747,566,1445,1117240.12,done,15748,2025-10-01 20:29:10.632172,2025-11-25 20:29:10.639170,0
ORD-20265748,442,4923,547499.19,shipped,15749,2025-10-07 20:29:10.638792,2025-11-25 20:29:10.641458,0
