transaction_code,move_type,product_id,warehouse_id,qty_change,balance_after,operator_id,remark,id,created_at,updated_at,is_deleted
INIT-#3075e2-8487,inbound,8488,6,1772,1772,1,系统初始化入库,16841,2025-11-25 20:27:40.428171,2025-11-25 20:27:40.428172,0
INIT-#61d022-8488,inbound,8489,2,804,804,1,系统初始化入库,16842,2025-11-25 20:27:40.428173,2025-11-25 20:27:40.428174,0
INIT-#6b3342-8488,inbound,8489,1,1597,1597,1,系统初始化入库,16843,2025-11-25 20:27:40.428175,2025-11-25 20:27:40.428176,0
INIT-#3a322b-8489,inbound,8490,1,646,646,1,系统初始化入库,16844,2025-11-25 20:27:40.428177,2025-11-25 20:27:40.428178,0
INIT-#1d976f-8489,inbound,8490,6,244,244,1,系统初始化入库,16845,2025-11-25 20:27:40.428179,2025-11-25 20:27:40.428180,0
INIT-#d905a1-8489,inbound,8490,5,235,235,1,系统初始化入库,16846,2025-11-25 20:27:40.428181,2025-11-25 20:27:40.428182,0
INIT-#342f72-8490,inbound,8491,4,990,990,1,系统初始化入库,16847,2025-11-25 20:27:40.428184,2025-11-25 20:27:40.428185,0
INIT-#918404-8491,inbound,8492,2,1643,1643,1,系统初始化入库,16848,2025-11-25 20:27:40.428186,2025-11-25 20:27:40.428187,0
INIT-#1debc4-8491,inbound,8492,1,232,232,1,系统初始化入库,16849,2025-11-25 20:27:40.428188,2025-11-25 20:27:40.428189,0
INIT-#cc32e2-8491,inbound,8492,5,883,883,1,系统初始化入库,16850,2025-11-25 20:27:40.428190,2025-11-25 20:27:40.428191,0
INIT-#0ba653-8492,inbound,8493,4,1307,1307,1,系统初始化入库,16851,2025-11-25 20:27:40.428192,2025-11-25 20:27:40.428193,0
INIT-#77a4c6-8493,inbound,8494,4,1372,1372,1,系统初始化入库,16852,2025-11-25 20:27:40.428195,2025-11-25 20:27:40.428196,0
INIT-#f759d9-8493,inbound,8494,5,1986,1986,1,系统初始化入库,16853,2025-11-25 20:27:40.428197,2025-11-25 20:27:40.428198,0
INIT-#a438ca-8493,inbound,8494,2,1144,1144,1,系统初始化入库,16854,2025-11-25 20:27:40.428199,2025-11-25 20:27:40.428200,0
INIT-#977c40-8494,inbound,8495,3,1473,1473,1,系统初始化入库,16855,2025-11-25 20:27:40.428201,2025-11-25 20:27:40.428202,0
INIT-#74c4c2-8495,inbound,8496,5,1501,1501,1,系统初始化入库,16856,2025-11-25 20:27:40.428203,2025-11-25 20:27:40.428204,0
INIT-#f56aac-8495,inbound,8496,6,1631,1631,1,系统初始化入库,16857,2025-11-25 20:27:40.428206,2025-11-25 20:27:40.428207,0
INIT-#9702dc-8495,inbound,8496,2,1328,1328,1,系统初始化入库,16858,2025-11-25 20:27:40.428208,2025-11-25 20:27:40.428209,0
INIT-#6b87d7-8496,inbound,8497,6,295,295,1,系统初始化入库,16859,2025-11-25 20:27:40.428210,2025-11-25 20:27:40.428211,0
INIT-#70f9f6-8496,inbound,8497,2,1090,1090,1,系统初始化入库,16860,2025-11-25 20:27:40.428212,2025-11-25 20:27:40.428213,0
INIT-#3fe2c1-8496,inbound,8497,5,1872,1872,1,系统初始化入库,16861,2025-11-25 20:27:40.428214,2025-11-25 20:27:40.428215,0
INIT-#6d1ce9-8497,inbound,8498,2,850,850,1,系统初始化入库,16862,2025-11-25 20:27:40.428216,2025-11-25 20:27:40.428217,0
INIT-#8db7d9-8497,inbound,8498,4,1895,1895,1,系统初始化入库,16863,2025-11-25 20:27:40.428219,2025-11-25 20:27:40.428220,0
INIT-#a52501-8498,inbound,8499,2,1574,1574,1,系统初始化入库,16864,2025-11-25 20:27:40.428221,2025-11-25 20:27:40.428222,0
INIT-#5b684a-8498,inbound,8499,4,1627,1627,1,系统初始化入库,16865,2025-11-25 20:27:40.428223,2025-11-25 20:27:40.428224,0
INIT-#6a1573-8499,inbound,8500,5,1627,1627,1,系统初始化入库,16866,2025-11-25 20:27:40.428225,2025-11-25 20:27:40.428226,0
INIT-#6952b5-8499,inbound,8500,3,1857,1857,1,系统初始化入库,16867,2025-11-25 20:27:40.428227,2025-11-25 20:27:40.428228,0
INIT-#1020cb-8499,inbound,8500,2,1402,1402,1,系统初始化入库,16868,2025-11-25 20:27:40.428230,2025-11-25 20:27:40.428231,0
INIT-#c64d17-8500,inbound,8501,5,810,810,1,系统初始化入库,16869,2025-11-25 20:27:40.535974,2025-11-25 20:27:40.535978,0
INIT-#5956ad-8500,inbound,8501,6,932,932,1,系统初始化入库,16870,2025-11-25 20:27:40.535979,2025-11-25 20:27:40.535981,0
INIT-#4d6259-8500,inbound,8501,3,533,533,1,系统初始化入库,16871,2025-11-25 20:27:40.535982,2025-11-25 20:27:40.535983,0
INIT-#66dca5-8501,inbound,8502,2,119,119,1,系统初始化入库,16872,2025-11-25 20:27:40.535985,2025-11-25 20:27:40.535986,0
INIT-#d0358b-8502,inbound,8503,3,774,774,1,系统初始化入库,16873,2025-11-25 20:27:40.535987,2025-11-25 20:27:40.535988,0
INIT-#9e9584-8503,inbound,8504,4,1626,1626,1,系统初始化入库,16874,2025-11-25 20:27:40.535990,2025-11-25 20:27:40.535991,0
INIT-#12e32e-8504,inbound,8505,6,1042,1042,1,系统初始化入库,16875,2025-11-25 20:27:40.535992,2025-11-25 20:27:40.535993,0
INIT-#9a2456-8504,inbound,8505,2,531,531,1,系统初始化入库,16876,2025-11-25 20:27:40.535994,2025-11-25 20:27:40.535995,0
INIT-#7faef5-8504,inbound,8505,5,1109,1109,1,系统初始化入库,16877,2025-11-25 20:27:40.535997,2025-11-25 20:27:40.535998,0
INIT-#46d08a-8505,inbound,8506,3,847,847,1,系统初始化入库,16878,2025-11-25 20:27:40.535999,2025-11-25 20:27:40.536000,0
INIT-#387227-8505,inbound,8506,1,1524,1524,1,系统初始化入库,16879,2025-11-25 20:27:40.536001,2025-11-25 20:27:40.536002,0
INIT-#6ce045-8505,inbound,8506,2,1249,1249,1,系统初始化入库,16880,2025-11-25 20:27:40.536003,2025-11-25 20:27:40.536005,0
INIT-#a4d1f5-8506,inbound,8507,4,1147,1147,1,系统初始化入库,16881,2025-11-25 20:27:40.536006,2025-11-25 20:27:40.536007,0
INIT-#e07b0b-8506,inbound,8507,6,472,472,1,系统初始化入库,16882,2025-11-25 20:27:40.536008,2025-11-25 20:27:40.536009,0
INIT-#4eb1a7-8507,inbound,8508,3,1851,1851,1,系统初始化入库,16883,2025-11-25 20:27:40.536010,2025-11-25 20:27:40.536011,0
INIT-#03edc3-8507,inbound,8508,2,1400,1400,1,系统初始化入库,16884,2025-11-25 20:27:40.536013,2025-11-25 20:27:40.536014,0
INIT-#894082-8507,inbound,8508,4,1529,1529,1,系统初始化入库,16885,2025-11-25 20:27:40.536015,2025-11-25 20:27:40.536016,0
INIT-#c6e1cb-8508,inbound,8509,1,1362,1362,1,系统初始化入库,16886,2025-11-25 20:27:40.536017,2025-11-25 20:27:40.536018,0
INIT-#668fb9-8508,inbound,8509,6,658,658,1,系统初始化入库,16887,2025-11-25 20:27:40.536019,2025-11-25 20:27:40.536020,0
INIT-#d9f2f9-8508,inbound,8509,3,648,648,1,系统初始化入库,16888,2025-11-25 20:27:40.536022,2025-11-25 20:27:40.536023,0
INIT-#348d71-8509,inbound,8510,2,234,234,1,系统初始化入库,16889,2025-11-25 20:27:40.536024,2025-11-25 20:27:40.536025,0
INIT-#43147f-8509,inbound,8510,1,892,892,1,系统初始化入库,16890,2025-11-25 20:27:40.536026,2025-11-25 20:27:40.536027,0
INIT-#8f6497-8509,inbound,8510,4,1184,1184,1,系统初始化入库,16891,2025-11-25 20:27:40.536029,2025-11-25 20:27:40.536030,0
INIT-#7999b1-8510,inbound,8511,4,548,548,1,系统初始化入库,16892,2025-11-25 20:27:40.536031,2025-11-25 20:27:40.536032,0
INIT-#8195b4-8510,inbound,8511,5,995,995,1,系统初始化入库,16893,2025-11-25 20:27:40.536033,2025-11-25 20:27:40.536034,0
INIT-#5e56ae-8511,inbound,8512,2,729,729,1,系统初始化入库,16894,2025-11-25 20:27:40.536035,2025-11-25 20:27:40.536036,0
INIT-#0c2193-8512,inbound,8513,2,1352,1352,1,系统初始化入库,16895,2025-11-25 20:27:40.536038,2025-11-25 20:27:40.536039,0
INIT-#79d8d5-8512,inbound,8513,4,1184,1184,1,系统初始化入库,16896,2025-11-25 20:27:40.536040,2025-11-25 20:27:40.536041,0
INIT-#9ccb0a-8512,inbound,8513,3,1090,1090,1,系统初始化入库,16897,2025-11-25 20:27:40.536042,2025-11-25 20:27:40.536043,0
INIT-#8cf650-8513,inbound,8514,3,118,118,1,系统初始化入库,16898,2025-11-25 20:27:40.536045,2025-11-25 20:27:40.536046,0
INIT-#4bc91d-8513,inbound,8514,5,561,561,1,系统初始化入库,16899,2025-11-25 20:27:40.536047,2025-11-25 20:27:40.536048,0
INIT-#d2eff9-8513,inbound,8514,4,753,753,1,系统初始化入库,16900,2025-11-25 20:27:40.536049,2025-11-25 20:27:40.536050,0
INIT-#e38612-8514,inbound,8515,3,1669,1669,1,系统初始化入库,16901,2025-11-25 20:27:40.536052,2025-11-25 20:27:40.536053,0
INIT-#e8c6bd-8515,inbound,8516,5,732,732,1,系统初始化入库,16902,2025-11-25 20:27:40.536054,2025-11-25 20:27:40.536055,0
INIT-#6a83ad-8516,inbound,8517,6,194,194,1,系统初始化入库,16903,2025-11-25 20:27:40.536056,2025-11-25 20:27:40.536057,0
INIT-#3855a6-8516,inbound,8517,5,1590,1590,1,系统初始化入库,16904,2025-11-25 20:27:40.536058,2025-11-25 20:27:40.536059,0
INIT-#9844f4-8517,inbound,8518,5,1563,1563,1,系统初始化入库,16905,2025-11-25 20:27:40.536061,2025-11-25 20:27:40.536062,0
INIT-#739567-8517,inbound,8518,4,1323,1323,1,系统初始化入库,16906,2025-11-25 20:27:40.536063,2025-11-25 20:27:40.536064,0
INIT-#5d4f08-8517,inbound,8518,1,1060,1060,1,系统初始化入库,16907,2025-11-25 20:27:40.536065,2025-11-25 20:27:40.536066,0
INIT-#d2a12d-8518,inbound,8519,5,412,412,1,系统初始化入库,16908,2025-11-25 20:27:40.536068,2025-11-25 20:27:40.536069,0
INIT-#49b9ff-8518,inbound,8519,6,1902,1902,1,系统初始化入库,16909,2025-11-25 20:27:40.536070,2025-11-25 20:27:40.536071,0
INIT-#f3b720-8519,inbound,8520,4,1859,1859,1,系统初始化入库,16910,2025-11-25 20:27:40.536073,2025-11-25 20:27:40.536074,0
INIT-#fa503f-8519,inbound,8520,1,1241,1241,1,系统初始化入库,16911,2025-11-25 20:27:40.536075,2025-11-25 20:27:40.536076,0
INIT-#a65de0-8519,inbound,8520,3,1247,1247,1,系统初始化入库,16912,2025-11-25 20:27:40.536077,2025-11-25 20:27:40.536078,0
INIT-#e3a969-8520,inbound,8521,5,814,814,1,系统初始化入库,16913,2025-11-25 20:27:40.536080,2025-11-25 20:27:40.536081,0
INIT-#1a5e64-8520,inbound,8521,3,623,623,1,系统初始化入库,16914,2025-11-25 20:27:40.536082,2025-11-25 20:27:40.536083,0
INIT-#88c9ef-8520,inbound,8521,2,1995,1995,1,系统初始化入库,16915,2025-11-25 20:27:40.536084,2025-11-25 20:27:40.536085,0
INIT-#0023de-8521,inbound,8522,4,1567,1567,1,系统初始化入库,16916,2025-11-25 20:27:40.536087,2025-11-25 20:27:40.536088,0
INIT-#8f72f5-8522,inbound,8523,4,1516,1516,1,系统初始化入库,16917,2025-11-25 20:27:40.536089,2025-11-25 20:27:40.536090,0
INIT-#077d97-8522,inbound,8523,5,1121,1121,1,系统初始化入库,16918,2025-11-25 20:27:40.536091,2025-11-25 20:27:40.536092,0
INIT-#a65122-8522,inbound,8523,2,1010,1010,1,系统初始化入库,16919,2025-11-25 20:27:40.536093,2025-11-25 20:27:40.536094,0
INIT-#3dfbcf-8523,inbound,8524,6,768,768,1,系统初始化入库,16920,2025-11-25 20:27:40.536096,2025-11-25 20:27:40.536097,0
INIT-#3cab67-8524,inbound,8525,3,241,241,1,系统初始化入库,16921,2025-11-25 20:27:40.536098,2025-11-25 20:27:40.536099,0
INIT-#e7a380-8525,inbound,8526,2,392,392,1,系统初始化入库,16922,2025-11-25 20:27:40.536100,2025-11-25 20:27:40.536101,0
INIT-#2a0f48-8525,inbound,8526,3,1595,1595,1,系统初始化入库,16923,2025-11-25 20:27:40.536103,2025-11-25 20:27:40.536104,0
INIT-#1b9c12-8526,inbound,8527,5,1539,1539,1,系统初始化入库,16924,2025-11-25 20:27:40.536105,2025-11-25 20:27:40.536106,0
INIT-#241d34-8526,inbound,8527,3,1837,1837,1,系统初始化入库,16925,2025-11-25 20:27:40.536107,2025-11-25 20:27:40.536109,0
INIT-#c7eb6a-8526,inbound,8527,6,1467,1467,1,系统初始化入库,16926,2025-11-25 20:27:40.536110,2025-11-25 20:27:40.536111,0
INIT-#18ce3b-8527,inbound,8528,1,410,410,1,系统初始化入库,16927,2025-11-25 20:27:40.536112,2025-11-25 20:27:40.536113,0
INIT-#7fb827-8527,inbound,8528,6,1612,1612,1,系统初始化入库,16928,2025-11-25 20:27:40.536114,2025-11-25 20:27:40.536116,0
INIT-#ebeee5-8528,inbound,8529,3,1535,1535,1,系统初始化入库,16929,2025-11-25 20:27:40.536117,2025-11-25 20:27:40.536118,0
INIT-#7832c0-8528,inbound,8529,5,1489,1489,1,系统初始化入库,16930,2025-11-25 20:27:40.536119,2025-11-25 20:27:40.536120,0
INIT-#a0d08e-8529,inbound,8530,3,1180,1180,1,系统初始化入库,16931,2025-11-25 20:27:40.536121,2025-11-25 20:27:40.536122,0
INIT-#7cdfb2-8530,inbound,8531,4,1142,1142,1,系统初始化入库,16932,2025-11-25 20:27:40.536124,2025-11-25 20:27:40.536125,0
INIT-#cb6649-8531,inbound,8532,3,1332,1332,1,系统初始化入库,16933,2025-11-25 20:27:40.536126,2025-11-25 20:27:40.536127,0
INIT-#b69970-8531,inbound,8532,5,389,389,1,系统初始化入库,16934,2025-11-25 20:27:40.536128,2025-11-25 20:27:40.536129,0
INIT-#e4bc10-8531,inbound,8532,4,499,499,1,系统初始化入库,16935,2025-11-25 20:27:40.536131,2025-11-25 20:27:40.536132,0
INIT-#be7251-8532,inbound,8533,4,1614,1614,1,系统初始化入库,16936,2025-11-25 20:27:40.536133,2025-11-25 20:27:40.536134,0
INIT-#6896e0-8532,inbound,8533,2,1035,1035,1,系统初始化入库,16937,2025-11-25 20:27:40.536136,2025-11-25 20:27:40.536137,0
INIT-#79031e-8532,inbound,8533,5,716,716,1,系统初始化入库,16938,2025-11-25 20:27:40.536138,2025-11-25 20:27:40.536139,0
INIT-#4e1846-8533,inbound,8534,2,207,207,1,系统初始化入库,16939,2025-11-25 20:27:40.536140,2025-11-25 20:27:40.536141,0
INIT-#13cd23-8534,inbound,8535,1,268,268,1,系统初始化入库,16940,2025-11-25 20:27:40.536143,2025-11-25 20:27:40.536144,0
INIT-#496649-8535,inbound,8536,3,1448,1448,1,系统初始化入库,16941,2025-11-25 20:27:40.536145,2025-11-25 20:27:40.536146,0
INIT-#72bbcc-8536,inbound,8537,2,373,373,1,系统初始化入库,16942,2025-11-25 20:27:40.536147,2025-11-25 20:27:40.536148,0
INIT-#036b32-8537,inbound,8538,3,398,398,1,系统初始化入库,16943,2025-11-25 20:27:40.536150,2025-11-25 20:27:40.536151,0
INIT-#4f357c-8537,inbound,8538,1,965,965,1,系统初始化入库,16944,2025-11-25 20:27:40.536152,2025-11-25 20:27:40.536153,0
INIT-#69f40f-8537,inbound,8538,5,104,104,1,系统初始化入库,16945,2025-11-25 20:27:40.536154,2025-11-25 20:27:40.536155,0
INIT-#b3b8e8-8538,inbound,8539,3,1072,1072,1,系统初始化入库,16946,2025-11-25 20:27:40.536157,2025-11-25 20:27:40.536158,0
INIT-#e2cda4-8538,inbound,8539,1,1287,1287,1,系统初始化入库,16947,2025-11-25 20:27:40.536159,2025-11-25 20:27:40.536160,0
INIT-#20db65-8538,inbound,8539,4,1642,1642,1,系统初始化入库,16948,2025-11-25 20:27:40.536161,2025-11-25 20:27:40.536162,0
INIT-#5b362e-8539,inbound,8540,3,1097,1097,1,系统初始化入库,16949,2025-11-25 20:27:40.536164,2025-11-25 20:27:40.536165,0
INIT-#cfa7e9-8539,inbound,8540,1,1567,1567,1,系统初始化入库,16950,2025-11-25 20:27:40.536166,2025-11-25 20:27:40.536167,0
INIT-#3156a1-8540,inbound,8541,6,276,276,1,系统初始化入库,16951,2025-11-25 20:27:40.536168,2025-11-25 20:27:40.536169,0
INIT-#3ec8aa-8540,inbound,8541,4,1276,1276,1,系统初始化入库,16952,2025-11-25 20:27:40.536171,2025-11-25 20:27:40.536172,0
INIT-#83ea47-8541,inbound,8542,4,360,360,1,系统初始化入库,16953,2025-11-25 20:27:40.536173,2025-11-25 20:27:40.536174,0
INIT-#d5370b-8542,inbound,8543,4,62,62,1,系统初始化入库,16954,2025-11-25 20:27:40.536175,2025-11-25 20:27:40.536176,0
INIT-#a630ca-8542,inbound,8543,2,945,945,1,系统初始化入库,16955,2025-11-25 20:27:40.536178,2025-11-25 20:27:40.536179,0
INIT-#0cbdba-8543,inbound,8544,6,999,999,1,系统初始化入库,16956,2025-11-25 20:27:40.536180,2025-11-25 20:27:40.536181,0
INIT-#95ba84-8543,inbound,8544,3,1402,1402,1,系统初始化入库,16957,2025-11-25 20:27:40.536182,2025-11-25 20:27:40.536183,0
INIT-#e2d347-8543,inbound,8544,4,1812,1812,1,系统初始化入库,16958,2025-11-25 20:27:40.536185,2025-11-25 20:27:40.536186,0
INIT-#babaad-8544,inbound,8545,2,1691,1691,1,系统初始化入库,16959,2025-11-25 20:27:40.536187,2025-11-25 20:27:40.536188,0
INIT-#ca2c86-8545,inbound,8546,3,1731,1731,1,系统初始化入库,16960,2025-11-25 20:27:40.536189,2025-11-25 20:27:40.536190,0
INIT-#87b7fc-8545,inbound,8546,1,1000,1000,1,系统初始化入库,16961,2025-11-25 20:27:40.536192,2025-11-25 20:27:40.536193,0
INIT-#91ea2e-8545,inbound,8546,4,156,156,1,系统初始化入库,16962,2025-11-25 20:27:40.536194,2025-11-25 20:27:40.536195,0
INIT-#a902f7-8546,inbound,8547,1,977,977,1,系统初始化入库,16963,2025-11-25 20:27:40.536196,2025-11-25 20:27:40.536197,0
INIT-#4b9878-8546,inbound,8547,5,557,557,1,系统初始化入库,16964,2025-11-25 20:27:40.536198,2025-11-25 20:27:40.536199,0
INIT-#fd138e-8546,inbound,8547,2,1627,1627,1,系统初始化入库,16965,2025-11-25 20:27:40.536201,2025-11-25 20:27:40.536202,0
INIT-#b08205-8547,inbound,8548,3,1413,1413,1,系统初始化入库,16966,2025-11-25 20:27:40.536203,2025-11-25 20:27:40.536204,0
INIT-#144120-8548,inbound,8549,5,1387,1387,1,系统初始化入库,16967,2025-11-25 20:27:40.536205,2025-11-25 20:27:40.536206,0
INIT-#7b86a5-8548,inbound,8549,4,1237,1237,1,系统初始化入库,16968,2025-11-25 20:27:40.536207,2025-11-25 20:27:40.536209,0
INIT-#c7eef1-8548,inbound,8549,6,1565,1565,1,系统初始化入库,16969,2025-11-25 20:27:40.536210,2025-11-25 20:27:40.536211,0
INIT-#88ae06-8549,inbound,8550,1,1075,1075,1,系统初始化入库,16970,2025-11-25 20:27:40.536212,2025-11-25 20:27:40.536213,0
INIT-#9b0f05-8550,inbound,8551,6,1822,1822,1,系统初始化入库,16971,2025-11-25 20:27:40.536215,2025-11-25 20:27:40.536216,0
INIT-#c8d8de-8550,inbound,8551,5,138,138,1,系统初始化入库,16972,2025-11-25 20:27:40.536217,2025-11-25 20:27:40.536218,0
INIT-#6ebc5c-8550,inbound,8551,4,1061,1061,1,系统初始化入库,16973,2025-11-25 20:27:40.536219,2025-11-25 20:27:40.536220,0
INIT-#d80913-8551,inbound,8552,3,464,464,1,系统初始化入库,16974,2025-11-25 20:27:40.536221,2025-11-25 20:27:40.536223,0
INIT-#ff7666-8552,inbound,8553,2,1330,1330,1,系统初始化入库,16975,2025-11-25 20:27:40.536224,2025-11-25 20:27:40.536225,0
INIT-#b7aeda-8552,inbound,8553,4,997,997,1,系统初始化入库,16976,2025-11-25 20:27:40.536226,2025-11-25 20:27:40.536227,0
INIT-#9da3b9-8552,inbound,8553,1,807,807,1,系统初始化入库,16977,2025-11-25 20:27:40.536228,2025-11-25 20:27:40.536229,0
INIT-#f47a58-8553,inbound,8554,6,842,842,1,系统初始化入库,16978,2025-11-25 20:27:40.536231,2025-11-25 20:27:40.536232,0
INIT-#27d567-8553,inbound,8554,3,795,795,1,系统初始化入库,16979,2025-11-25 20:27:40.536233,2025-11-25 20:27:40.536234,0
INIT-#b8042c-8554,inbound,8555,2,1384,1384,1,系统初始化入库,16980,2025-11-25 20:27:40.536235,2025-11-25 20:27:40.536236,0
INIT-#938534-8554,inbound,8555,5,642,642,1,系统初始化入库,16981,2025-11-25 20:27:40.536238,2025-11-25 20:27:40.536239,0
INIT-#bf1596-8555,inbound,8556,5,1828,1828,1,系统初始化入库,16982,2025-11-25 20:27:40.536240,2025-11-25 20:27:40.536241,0
INIT-#6da7ab-8555,inbound,8556,4,85,85,1,系统初始化入库,16983,2025-11-25 20:27:40.536242,2025-11-25 20:27:40.536244,0
INIT-#501466-8555,inbound,8556,2,1821,1821,1,系统初始化入库,16984,2025-11-25 20:27:40.536245,2025-11-25 20:27:40.536246,0
INIT-#6df654-8556,inbound,8557,5,1866,1866,1,系统初始化入库,16985,2025-11-25 20:27:40.536247,2025-11-25 20:27:40.536248,0
INIT-#024738-8556,inbound,8557,4,1313,1313,1,系统初始化入库,16986,2025-11-25 20:27:40.536250,2025-11-25 20:27:40.536251,0
INIT-#55a1ca-8557,inbound,8558,3,213,213,1,系统初始化入库,16987,2025-11-25 20:27:40.536252,2025-11-25 20:27:40.536253,0
INIT-#c29162-8558,inbound,8559,5,689,689,1,系统初始化入库,16988,2025-11-25 20:27:40.536254,2025-11-25 20:27:40.536255,0
INIT-#9d5aea-8559,inbound,8560,2,322,322,1,系统初始化入库,16989,2025-11-25 20:27:40.536257,2025-11-25 20:27:40.536258,0
INIT-#994e60-8559,inbound,8560,5,933,933,1,系统初始化入库,16990,2025-11-25 20:27:40.536259,2025-11-25 20:27:40.536260,0
INIT-#6edc2f-8560,inbound,8561,1,1010,1010,1,系统初始化入库,16991,2025-11-25 20:27:40.536262,2025-11-25 20:27:40.536263,0
INIT-#32cfb6-8560,inbound,8561,2,1975,1975,1,系统初始化入库,16992,2025-11-25 20:27:40.536264,2025-11-25 20:27:40.536265,0
INIT-#e948da-8561,inbound,8562,3,795,795,1,系统初始化入库,16993,2025-11-25 20:27:40.536266,2025-11-25 20:27:40.536267,0
INIT-#32f4ec-8561,inbound,8562,4,1480,1480,1,系统初始化入库,16994,2025-11-25 20:27:40.536269,2025-11-25 20:27:40.536270,0
INIT-#f21edf-8562,inbound,8563,5,94,94,1,系统初始化入库,16995,2025-11-25 20:27:40.536271,2025-11-25 20:27:40.536272,0
INIT-#87b52d-8562,inbound,8563,1,682,682,1,系统初始化入库,16996,2025-11-25 20:27:40.536273,2025-11-25 20:27:40.536274,0
INIT-#371f91-8562,inbound,8563,6,220,220,1,系统初始化入库,16997,2025-11-25 20:27:40.536275,2025-11-25 20:27:40.536277,0
INIT-#76e777-8563,inbound,8564,2,871,871,1,系统初始化入库,16998,2025-11-25 20:27:40.536278,2025-11-25 20:27:40.536279,0
INIT-#e587de-8563,inbound,8564,3,805,805,1,系统初始化入库,16999,2025-11-25 20:27:40.536280,2025-11-25 20:27:40.536281,0
INIT-#7ace44-8563,inbound,8564,5,208,208,1,系统初始化入库,17000,2025-11-25 20:27:40.536282,2025-11-25 20:27:40.536283,0
INIT-#57ec0c-8564,inbound,8565,1,860,860,1,系统初始化入库,17001,2025-11-25 20:27:40.536285,2025-11-25 20:27:40.536286,0
INIT-#30572c-8564,inbound,8565,3,1513,1513,1,系统初始化入库,17002,2025-11-25 20:27:40.536287,2025-11-25 20:27:40.536288,0
INIT-#5325f1-8564,inbound,8565,2,868,868,1,系统初始化入库,17003,2025-11-25 20:27:40.536289,2025-11-25 20:27:40.536290,0
INIT-#9027a0-8565,inbound,8566,1,179,179,1,系统初始化入库,17004,2025-11-25 20:27:40.536292,2025-11-25 20:27:40.536293,0
